subject_id,title,year,rating,votes,directors,genres,durations,countries,reviews
1795570,被访者 Gadające głowy,1980,8.6,2425,克日什托夫·基耶斯洛夫斯基,纪录片 / 短片,16 分钟,波兰语言:波兰语上映日期:1980片长:16 分钟又名:Talking Heads / 谈话头IMDb:tt0080770,我们看到不同的人在回答同一个问题：你是谁，你想要什么；我们看到的其实是同一个人在不同年龄的回答，1岁到100岁。 | 基斯洛夫斯基的形式感（当然如果他是处女座，会凑够100个人的……），”我们的梦想没有全部实现“，前社会主义国家的知识分子导演，就是这样的吧。 | 我们回到了哲学最基本的问题 我是谁我需要什么 小孩子对于外部世界的了解少 他可以明确知道自己要什么 老人见识过一切他也知道自己要什么 中年人感到迷惘 他甚至回答不了自己是什么 以一句人类代之 从小孩到老人 年代却回到过去 人类以及历史的倒退还是什么 | 一场历史回溯与身份认知之旅。1932年那位印象尤深。 | 结构设计极具韵味的纪录片，年代在影片的时间轴上退行，年龄在时间轴上前进，每个阶段有每个阶段的困惑，整体话题又被1980画上了独特的年代语境（永恒的自由与民主）。当然，在这类采访中不出意外地女性仍几乎是匿名的。如果说童年的大家是无性别的，如果说青年女性还有人关心她们的思想与诉求，到中壮年则完全失语，往往只有男人有高谈阔论的资格；可想这些缺席的她们的境遇，是多么的匀质与繁复。当然，到了片尾最后的老年女性们又都归来了，因为她们终于活过了男性；而此时的她们自称“XXX的遗孀”。喜欢最后的世纪老太，愿望是“再多活一点！！”
1291879,罗生门 羅生門,1950,8.8,352985,黑泽明,剧情 / 悬疑 / 犯罪,88分钟,日本语言:日语上映日期:1950-08-26(日本)片长:88分钟又名:RashomonIMDb:tt0042876,想起史铁生的一句话：“历史在发生时未被发现，在发现时已被重组”，没有绝对的真实能在叙述中被还原。很赞同看过的一个说法“谎言的对立面是宽容”，听者的理解力与接受度影响着叙述者对真相还原的保留度，你若能对他的懦弱退让和罪恶表示宽容，兴许由着这份信任就能更贴近真相了。 | 如果不是那一阵风 | 看于复旦三教的一个夜晚。走出教室，但走不出黑泽明。 | 第一部黑泽明。这就是为什么，从终极意义上讲，人们或许无法相互理解与沟通的原因。意图到语言是一层折损，说出到听见又是一层折损，人的背景、能力、心理都影响其讲话与倾听的重点。没有看到恶，看到的是人的胆怯、虚荣及局限。审判者藏于镜头后，象征着全知者/真相的缺席。认知上的敞开带来结尾光明 | “我听说罗生门里的鬼因为害怕这里人的残忍而逃走。”比起四段论的谎言，乞丐对恶一脸了然于胸与凛然直视的狰狞表情让我浑身发冷，最后那场雨中的逼问竟然把我逼哭了。贫穷逼得善良变成了罪孽，谎言逼得人一步步审问自己无地自容，对错的底线都不再有资格坚守。黑泽续了个光明的尾巴，实在是不得不续。
1295399,七武士 七人の侍,1954,9.3,230546,黑泽明,剧情 / 动作 / 冒险,207分钟,日本语言:日语上映日期:1954-04-26(日本)片长:207分钟/ 160分钟(国际版) / 150分钟(英国初版) / 190分钟(英国1991重映版) / 141分钟(美国初版) / 203分钟(美国重映版)又名:七侠四义(港) / 七剑客(港) / The Seven Samurai / Shichinin no samuraiIMDb:tt0047478,"我只能用”高山仰止”四字来形容我对黑泽天皇这部旷世杰作的仰慕之情；纷繁庞杂却又条理清晰的史诗，严苛而精准的镜头和构图，七个武士和若干农民的性格都被描绘得入木三分， “休憩”后的大决战无比恢弘，叹为观止。 | 原以为我会觉得“那时候能够拍成这样已经很了不起了”，看完后才知道“这种拍摄效果今天很多导演尤其中国导演都拍不出来”……
2019年重看了本片，发现了不少细节。故事开头找武士同伴，师父让徒弟用木棒袭击武士时，几个农民赶紧往后退，由于后退得太自然，以往这个细节被我忽略了，但这个后退的动作，却说明了农民把责任推给了武士（师父），不想承担被袭击武士的怒意，尽管他们才应该是主要责任人、而不是被他们雇佣的师父。还有徒弟暗中出钱让农民买米，这是一份恩情，但之后师父考虑徒弟年轻不让他参加打斗时，农民却巴不得徒弟凑个人数。当然黑泽明没有无脑黑农民，正如菊千代所说，农民虽然狡猾和自私，但这是武士阶级的战争造成农民这样的性格。武士很傲慢，农民也很自私，而双方都有各自的痛苦，见证这一切的，则是想当武士的农民菊千代。 | 赢的是那些农民，不是我们。 | 看完把我累死了。。。 | 劇本的言外之意在結尾已經很明顯。農民獲勝就無視武士的付出。他們既可以殺害落魄武士搶奪他們的物品，也可以把弱小當作自己的武器吸引落魄武士的同情，利用他們保護自己，所以菊千代說農民是自私醜陋的。但武士終究貫徹自己的道義為民守城，這是寫給武士的讚歌，但也是武士的悲歌。結尾的對白太心酸"
1296196,乱,1985,8.9,108686,黑泽明,剧情 / 动作,162分钟,日本 / 法国语言:日语上映日期:1985-06-01(日本)片长:162分钟又名:乱日本战国时代 / Revolt / RanIMDb:tt0089881,"老黑的这部没感觉..场景不错,开始还有点意思,中间就忒扯淡了..片尾场面够大,于是想起影武者最后那样表现可能也是不得已的做法.. | 麦克白夫人色诱那段未免有点太碾啊。是我迷恋的风格：恢弘大气，温柔细腻。机关算尽再聪明也只是小聪明，没有必要洋洋得意。最伟大的文学作品都有着俯瞰的视角、悲悯的情怀。还不如狂阿弥明白。所以人品不好的人就别瞎研究莎翁了。 | 女权者万不可看黑泽明，他镜头里女人形象不是蛊惑人心的祸水就是没用的累赘，十足的大男子主义。鹤丸居然是19岁的野村万斋，可惜几乎没有露脸。 | 枫夫人用刀抵住二郎脖子，然后威胁，进而要求，然后亲吻他脖子上血痕，进而做爱，最后漫不经心的一边捏死地上的蛾子，一边哭泣着要他的杀夫仇人给他封赏正室的位置。女人啊~ | 这是一部足以载入日本电影史册的巨作，黑泽明用经典的剧本拍出了令人震撼的故事。全篇中华丽的造型与化妆布景，实在是匪夷所思，在当时的年代绝对首屈一指。如果说影武者中还差些什么的话，仲代达矢的表演在这部片子中达到了顶峰，让我们见识了真正的爆发力。影片中对于权利与人性的剖析淋漓尽致，让人不寒而栗，悲壮感来自于内心深处。并且很好地诠释了“红颜祸水”的意义。从时间和制作水平上来讲，可以和《影武者》并称姊妹篇。"
1299112,梦 夢,1990,8.7,74272,黑泽明,剧情 / 奇幻,120分钟,日本 / 美国语言:日语 / 法语 / 英语上映日期:1990-05-10(戛纳电影节)/1990-05-25(日本)/1990-08-24(美国)片长:120分钟又名:黑泽明之梦(台) / DreamsIMDb:tt0100998,太阳雨狐狸娶亲的那节太着迷了，来回看了好几遍。这也是八个梦里最喜欢的一节。狐狸在太阳雨中节奏缓慢地前行，每到一个节奏点的回首都如同对这部电影一样，缓慢地播放，却想频频回望。 | 4.1，其实也是黑泽明从小到大的梦吧，他的圆帽子。视觉冲击太棒！很多蒲松龄的感觉，现实却是：1.儿时对狐仙的好奇。2.对砍掉桃树的伤感。3.遇到困难坚持后的感悟，4.经历战争对冤魂的惋惜，5.对梵高的迷恋。6.对核污染后的无可奈何和批判。7.一段时间想过自杀时对死亡的幻想。8.所期待的死后的仪式。 | 美学极致的慢速度大飞片。二十年前就预言了核爆…… | 黑泽明的电影是如此的日本化。强烈的民族感浓厚的民族文化。虽然谈不上喜欢但很一流。狐狸成亲妖妖。桃树开花漂亮。雪山之巅逆境。亡灵之军幸存。梵高对话田园。富士山之核泄漏太有预见性。食人鬼对话悲哀。百岁之村宁静致远。日本人也迷信也谈神论鬼也探讨梦境灵魂和别的东西方国家是如此不同啊。 | 我有过很多梦　大概也就是这样的意境　很喜欢这样的片子
1303067,影武者,1980,9.1,82832,黑泽明,剧情 / 历史 / 战争,180分钟,日本 / 美国语言:日语上映日期:1980-04-26(日本)片长:180分钟/ 159分钟(国际版)又名:影子武士 / Kagemusha / Kagemusha the Shadow WarriorIMDb:tt0080979,仲代达矢中途坐在了我的座位后面，大气不敢出也不敢扭头看他。灯光亮起，恍如隔境。跟银幕中的人一同观看三十年前拍摄的关于五百年前的故事，最奇特的观影感受，人生圆满了。吴宇森你抢了我们粉丝的福利！ | 主公大病初愈，不能骑马 | 张艺谋的影是讲影子的故事 黑泽明的影则是用影子来讲真身的故事 相比其中牵扯的家臣爱妾子孙仇敌折射出的宿命感 张艺谋蹩脚的爱情亲情戏就显得格外蹩脚和表层了 | 以小人物命运书写大名家族兴衰，黑泽明才是“电影界的莎士比亚”，他比张艺谋《影》的高明之处在于他技法的纯粹，清晰主题之下，用向心力做减法，探讨“生之欲求”与“死之余音”。伟大的精神在肉身陨灭后依旧影响他人，可惜离了主人的影子终究无法力挽狂澜。“风林火山”出自《孙子兵法》，此四字真言浓缩了武田家族的军事策略，可惜铁骑难敌火枪，在“不动如山”中悲壮而亡。到底是坚守旧的光荣传统，还是向流行趋势低头？这是晚年黑泽明的创作困境，亦是张艺谋陈凯歌一辈当下的困境。 | 心服口服的好片子啊。讲到个人成长、宿命；讲到诸侯割据，英雄相惜；讲到作战方针治国之道；讲到以静制动，不动如山；讲到影子和本尊的凄凉关系；讲到体制离开领导者之后的续命和衰落……34年前就有如此好电影，真心牛逼！
1293847,生之欲 生きる,1952,9.3,52759,黑泽明,剧情,143分钟,日本语言:日语上映日期:1952-10-09(日本)片长:143分钟又名:留芳颂(港) / 活下去 / To Live / Living / IkiruIMDb:tt0044741,《生之欲》是一部伟大的电影，即便抛开电影对当日日本政府麻木现实的剖析和批判，从人性苏醒的角度也一样伟大，而单就电影结构而说，也足以是一部伟大的电影，继承了《罗生门》开启了《十二怒汉》。主题歌“生命多短促/少女快谈恋爱吧/趁红唇还没褪色前/趁热情还没变冷/谁都不知明天事”悲观而积极 | 生之欲！一部关于人生、人性的集大成之作，在这部电影中，黑泽明达到了他精神世界的巅峰。对于生死的精神界定，对于政府的强烈讽刺，对于人性的深度剖析，对于人生的彻底反思，都那么地深入人心，淋漓尽致。个人认为这部片子达到了黑泽明电影的最高峰，我庆幸可以看到如此震撼心灵的一部经典，志村乔的表演理应受到和三船一样高度的评价，这也是三船从开始和黑泽明合作，到最后结束共事为止，唯一一部没有参与的影片。即使是50多年以后的今天，这部电影依然闪烁着不可磨灭的光芒，时刻照耀着你我内心深处的面孔。 | 电影演到一半他死了，电影演到一半他重生了，happy birthday to you！电影开始时他已经死了三十年，电影结束时他却伴着每一次秋千的摆荡得到了永生。形式结构经典，前半段如木乃伊独自苦寻生的意义，后半段升华后静静俯瞰众生死相（并由此将生死之意从个人过渡到全社会），有如将死生顺序颠倒，与主题相合。以温柔的姿态做出最犀利的现实批判，令在场之人哑口无言。伟大的电影。 | 很大胆，不到三分之二处突然拿掉主角，后一个小时真的有与《M》的异曲同工之妙！人无论生死，都是存在别人的记忆里，像一个拼图，拼出完整的故事。里面讽刺各种部门先不提，光是这种“不知为何而活”的悲凉，就无法言喻... | 志村老爷爷的眼睛快要瞪出来了。好孤独。
1292515,用心棒,1961,9.0,62029,黑泽明,剧情 / 动作 / 惊悚,110分钟,日本语言:日语上映日期:1961-04-25(日本)片长:110分钟/ 75分钟(美国)又名:大镖客 / 保镖 / The Bodyguard / YojimboIMDb:tt0055630,一苇指，前路茫。空孑身，袋无粮，身怀武，暗自藏。兵马乱，人心慌，赊白饭，除黑暴，报安良。铁血心，酣畅淋，心生计，撒把米，鸡斗起。隔岸观，相残斗，螳捕蝉，雀在后。丧鼓响，地狱门，硝烟散，恩仇尽。事毕了，拂衣去，浪人行，域无疆。 | 配乐简直无敌 | 我只想说，莱昂内你丫绝对不止只参考了个结构，从角色设置到镜头语言，完全就是给导师“致敬”好吗？！ | 一个简单的故事给拍得妙趣横生，剧本和场面调度了得。日本人夸张的感觉还真适合演时代剧。 | 末代武士传奇+智勇游侠荡寇志。1.剧作上模仿了达希尔·哈米特《Red Harvest》，将武士片拍出西部片之味。2.布光、调度和构图考究，几乎所有镜头为垂直机位，无斜角，营造出删繁就简的大开大合美感。3.三船敏郎演技出彩，获威尼斯影帝。4.隔墙偷听后对妓女的卖萌吐舌。5.挑拨离间vs武士忠义。（8.5/10）
10774184,豪勇七蛟龙 The Magnificent Seven,2016,7.7,53143,安东尼·福奎阿,动作 / 西部 / 冒险,133分钟,美国 / 澳大利亚语言:英语 / 西班牙语上映日期:2016-09-08(多伦多电影节)/2016-09-23(美国)片长:133分钟又名:七侠荡寇志(港) / 绝地7骑士(台)IMDb:tt2404435,"一届由女性召集，黑人领导，亚裔墨西哥裔原住民代表参与的美国人民政治协商会议。 | 黑人要有，亚裔要有，墨西哥裔要有，原住民要有，并且弱势族群的代表的还不能死，这个时代的电影艺术，简直就是妥协的产物，中国需要广电审核，西方需要政治正确。后之览者，必将以此为笑谈。 | 被昆汀带坏了口味只觉得这部叙事平淡人物无趣。然而没想到有生之年会ship上李秉宪xEthan Hawke, 都不说了我要去ao3等文。 | 摄影还真不错，迷恋侧逆，确实好看（是[阿凡达]的摄影啊），还有点扒莱昂内。片子不能说差，这么多人物难免写得都是套路，场面做得也算仔细。但政治正确得令人恶心，黑命贵不说，最后剩下女人黑人老墨印第安，去死去死的是白人（包括伊桑霍克和星爵哦）和亚裔……真尼玛想骂人了。 | 教科书般的政治正确。另，上次我看见有人把这样的酒壶当信物，是在《烈焰焚币》里。"
1294827,蜘蛛巢城 蜘蛛巣城,1957,8.5,37621,黑泽明,剧情 / 历史,110分钟,日本语言:日语上映日期:1957-01-15(日本)片长:110分钟又名:蛛网宫堡 / 神箭杀霸王 / Throne of BloodIMDb:tt0050613,"序：鸦乱鸣，妻离间，夜谋反，杀君王，抬灵柩，夺巢城。
疾：鸿门宴，醉化鬼，狂风起，士气靡，子死胎，母难全。
破：蜘蛛城，固金汤，人心齐，树木移，箭穿喉，城破亡。 | 三船敏郎牛逼闪闪，山田五十铃也传神得很，尤其是焦急的等待丈夫弑君归来时那神态、那眼神、那踏着鼓点的步伐、那随着身段摆弄的和服衣摆……这段好经典，反复看了不下十遍，让今天哪个女演员来都是演不出来的。 | 「下克上」几乎是战国时代最大的特色，导演归因为人内心不断膨胀（也让自己迷失）的欲望。不得不提黑泽明镜头里的战国女性——野心、主动、挑衅性强——夫人看似的三言两语实则效果更胜女巫。 | 银幕重温，35mm，黑泽明这部麦克白改编在深层次上做了东方化移植，驱动角色的并非只是欲望，更多也是一种难以自保的东方式恐惧，或许是为了凸显这种恐惧，影片避免了直接展现弑君与杀友两个段落，转而将镜头对准始作俑者，去专注展现其内心恐惧；带有佛教磨难轮回色彩的歌曲也是对这个故事的东方化解读 | 我看的版本里居然把""三木""翻译成""Sam"".........瞬间我就崩溃了Orz"
1293310,椿三十郎,1962,8.8,39156,黑泽明,剧情 / 喜剧 / 动作 / 惊悚 / 犯罪,96分钟,日本语言:日语上映日期:1962-01-01(日本)片长:96分钟又名:大剑客 / 穿心剑 / 夺命剑 / SanjuroIMDb:tt0056443,"仲代达矢在这片里邪恶得好天真，可惜反一号设置出来就是拿给男一号杀的。最后决斗那个镜头反复看了三次，出刀好鸡巴快。。。三船适合演武士片，丑闻里的现代画家不伦不类。个人感觉仲代达矢比三船敏郎演技棒 | 椿三十郎因何不辞而别空留蒲团，仿佛蜘蛛巢城情景再现？剧情明线的解释是游侠本色来去自由不受羁绊。真正原因却是在一场类似对穿肠vs唐伯虎的“段子暗斗”中，他输了。彻底输给了他要救的这一家三口：上来就挨了夫人一闷棍，“利刃应藏于鞘”，足以位列本片金句榜No1！让之前古庙里伸着懒腰打着哈欠就能传授人生哲理把九个学生佩服得五体投地的椿三十郎瞬间觉着自己的“旁观者清”和“不可貌相”也不过如此只够入门；然后就是剧情高潮处，竟然被小姐想出了“山茶花·救”！让瞬间失焦的他当时有些手足无措，要靠着对墙画道缓解尴尬；等到最终大局已定，获救家老睦田登场亮相，“脸比马长”的自嘲笑果明显盖过了之前他望着山茶花树杜撰己名……论深度，输给夫人；论巧思，输给小姐；论幽默，输给大人。段子大赛连败三阵，还不走人更待何时？…四星半 | 黑泽明，集体照大师！ | 最后那一剑太搞笑啦。据蔡澜说，鲜血是用巧克力加苏打水混合而成，用三十磅的压力机射的，这个技巧在后来的《乱》也用过。（P26，《蔡澜谈日本.日本电影》，山东画报出版社，2009年2月第1版） | 顶级商业动作片，这种电影没理由不口碑票房双丰收。可以看到黑泽明如何深刻影响了西部片，三船和东木在世界影坛上遥相对望。椿三十郎的形象非常丰富，浪荡不羁又足智多谋，武艺高超但也内心柔软。整部电影里他最尊敬的人，是那个被武士和观众“讪笑”迂腐的家老夫人。她有内心的坚持，这原则比刀还锋利。不善表达情感的东方男人，把她的告诫长记心里。
其貌不扬的总管最后出场，他洞穿了浪人的选择，也坦言一山不容二虎。自嘲自己马脸的长相以缓和尴尬是大智慧，一个懂得自嘲的人是领袖的不二之选。结尾十几秒的对峙，一招定胜负对观众心灵造成的震撼，完全不亚于鲜血喷涌的视觉奇观。椿三十郎的伤感在于英雄相惜，他知道有一个人必死。而那九个年轻武士虽然善良，但与他完全不在一个层次，自然听不懂“刀不出鞘”的劝告。黑泽明电影的思想深度太惊人。"
1293663,天国与地狱 天国と地獄,1963,8.8,24496,黑泽明,剧情 / 犯罪,143分钟,日本语言:日语上映日期:1963-03-01(日本)片长:143分钟又名:Tengoku to jigoku / High and LowIMDb:tt0057565,"有佳句无佳章，个别段落镜头处理的极佳，但整体比较平庸。前面的室内戏完全是舞台剧的编排手法和表演风格；后面的侦破戏主角三船缺失，与前戏严重脱离，过程看似缜密实则牵强无力，关键线索全靠偶然得来；结尾拖沓冗长、欲振乏力。3星半。 | 黑泽明的所有问题，最终都会上升为社会问题。好在这回观点藏的很好，以一个悬疑类的犯罪片做包装，故事很抓人，又有道德困境。年轻的山崎努 | 黑泽明的类型混搭之作。第一幕是商战片，第二幕是推理侦探片，第三幕是警匪追击片。隐线则是日本社会众生相与阶级差异，一如片名所示，富人在天堂，穷人在火狱，而通过犯罪来扭转此局面的尝试，则注定要落空。叙事有条不紊，张弛有度，火车戏颇有希区柯克之味，第三幕的跟踪戏与舞厅戏也让人目不转睛。对于视觉爱好者来说，黑泽天皇的构图是最大看点，时而对称时而复沓时而层次分明极具纵深感，每一个群戏场景都无可挑剔。黑白胶片中兀自浮现的粉红色烟雾则是默片时代经典技法，恍若短暂勾连天国与地狱的一抹血色。三船敏郎、仲代达矢与山崎努的表演也十分出彩。美中不足的是影片的核心情节依靠巧合来推动，始终有点勉强。（8.5/10） | 简直完美，美学、剧作结构、表现形式、人文关怀，给黑泽明跪了。宽屏画幅，搭配前半场室内动态平衡的精准调度呈现的群像站位构图，美如画。开场出片名第一镜就是拦腰二分构图，上明下暗，直指主题。从近乎空中楼阁（不仅建在山上，窗户窗帘也几乎关闭不闻外界噪声）的「天国」，逐渐过度到嘈杂人间及至吸毒者聚集的无声地狱，其实并没有那么黑白分明。侦查破案一段极其精彩，摆清各个突破口大方向后，抽丝剥茧团队多线推进，借人间甚至地狱之力解天国难题，细致的分析过程据说还导致了当年日本犯罪率的上升。能看到无数后来电影的影子，而且是在全球范围的影响，但感觉港片借鉴最多，而戴墨镜的山崎努怎么看怎么像王家卫...和野良犬一样，「热」是黑泽明表现底层生活的重要符号，而两个片又以完全不同形式的侦破过程展现了两个时代的社会样貌。 | 4.5 唯一的问题是开头巧合也太巧了……
一个很有意思的地方是，黑泽明的电影造型感很强。甚至可以说，他之所以让镜头和人物运动起来，就是为了达到造型的“终点”。这种特点在后期尤其明显，到了乱和梦基本就是在画画儿了。所以看似动的，其实是趋向于静止。小津刚好相反，虽然给人一种静态的感觉，尤其是低机位造成了很强的稳定感，但其实他的人物无时无刻不处在运动运动之中，只要整个画面停止运动，小津立马就会进行剪切，绝不拖泥带水。这也是为什么，小津的电影里从来没有冗长二字，也没有滥情。人生的态度，都在这里面体现出来。"
1296679,红胡子 赤ひげ,1965,8.9,20392,黑泽明,剧情,185分钟,日本语言:日语上映日期:1965-04-03(日本)片长:185分钟又名:赤胡子 / Red Beard / AkahigeIMDb:tt0058888,黑泽明的人道主义帮助农民、同情穷人，却并不怜悯女人。「罗生门」里遭辱的妻子拍得如红颜祸水，「乱」里被杀父夺城的夫人刻画得阴狠毒辣，「蜘蛛巢城」里妻子是丈夫弑君的原因，其他片子里女人不是懵懂无知就是累赘到底，到了「红胡子」童年遭男人侵犯而发疯的女人被“很多女人都遭遇过”一句带过。 | 无所不能的与无能为力的医生 | 情节够国内导演导出十个电影了 | 正经地说，我觉得厨娘们的仁心最触动我；不正经地说：片子中的白学场景也很有趣。另外，我还想说一点为什么要在电影院看剧情片：片中有一处场景，丰子故意打翻了保本的碗，保本痛苦地扭过身去落泪。影院中一阵笑声——笑保本突然如同被欺负的小姑娘一般竟然落下男儿泪；但在接下来的一秒，保本说：“可怜的小姑娘，竟被折磨成这样。”他并不是在为自己委屈，而是在同情丰子的心病。一种巨大的人道关怀和悲天悯人的气氛瞬间笼罩了整个观众席，观众们立刻停止了笑声。这是独自一人在家对着电脑无法获取的观演体验。 | 黑泽天皇此生最后的一部黑白电影，同时也是三船演技巅峰的告别作。在之前拍了不少带有娱乐性的大作之后，黑泽明终于又回归了严肃话题，进行着强烈的人道主义宣扬，在这部电影之中，可以感受到大悲与大爱，从绝望中找到希望，树立了美好的人格，人文关怀色彩很浓。在此之后，天皇告别黑白世界，也告别了同创辉煌的三船敏郎，开始了新的旅程。
1293107,野良犬,1949,8.4,19380,黑泽明,剧情 / 犯罪,122分钟,日本语言:日语上映日期:1949-10-17(日本)片长:122分钟又名:追踪记(港) / Stray DogIMDb:tt0041699,记一些印象深刻的点：1、男主打动女扒手获得线索那场戏，小吃店外穿着背心的男人用口琴不停吹着多瑙河之波；2、老刑警出场，请女枪贩吃冰，吃完将雪糕棍掰成一截一截；3、老刑警看着梦乡中的孩子，笑着说简直像块南瓜田。比喻精妙。4、第二受害者被杀后，出差回来的丈夫悲痛地拔起庭院中种的西红柿，说离家时还是绿的，怎么现在变红了，她就不在了。5、老刑警说，疯狗眼中只有笔直的路。镜头切换到笔直的铁道。6、母亲是女儿最好的检察官。7、几次拍犯人的裤脚真厉害，比希区柯克都厉害；8、片末男主终于抓到了犯人，两个遭遇过同样的战争创伤的男人躺在野花地里，如同镜像。这时，身后走过一队孩童，唱着蝴蝶的歌谣。 | 看这种老片的乐趣之一就是找有多少后进在模仿 | 是寻枪记，是擒凶记，更是浮世绘，中下层人民的生活，战后心理创伤都在这探案的过程中被反映出来，而且这些社会问题的揭露丝毫没有影响主线的发展；警察丢枪啊老少搭对啊这些元素黑泽明六十多年前就玩过了，不但玩得好，更玩出了深度 | 影片准确的描绘出了一幅日本战后民众百态图，但不够Drama，戏剧张力不足，实在是无聊了些。从电影语言上来讲，本片开头多次极为大胆的闪回很值得称道，次年黑泽明带着《罗生门》震惊了西欧影坛，这种“比欧洲电影同一时期更为先锋的闪回手法”在《罗生门》中趋于完善，而在本片中已初具雏形。 | 就看过的黑泽明早期电影来说，基本逃不开社会与人的主题，这部说得比较直白些。以寻枪的过程带出战后日本社会的面貌，以及社会对年轻人思想的影响。年轻的三船敏郎和演罪犯的木村功不仅都是经历过失去一切的抢劫的退伍军人（行李丢失只是表象，喻指的是战败后军人身份和精神的流离失所），连长相都很相近，好似并蒂双生，都是野犬，只是一个长成疯狗，一个变成良犬，所以三船会理解罪犯，他对枪的执着本身也是极度缺乏安全感的另一个面向的体现。结尾两人的对峙扭打结束在钢琴与儿歌的柔和音乐中，可以看作是黑泽明对时代的叹息与宽慰吧。
